sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
Is Donald Trump a closet Libertarian or Democrat?,Is Donald Trump really a closet liberal?,1,7354,0.6926295757293701,0
What is the best way to avoid questions needing improvement on Quora?,Do Quora questions marked as needing improvement still reach the entire Quora user community?,1,7379,0.6182166337966919,0
How can I see who my boyfriend views on instagram?,Can someone see if you have viewed public Instagram?,1,7396,0.5980909466743469,0
What should we do to face campus interviews?,How should one prepare for interviews?,1,7413,0.608413815498352,0
Which is the best and clever answer you ever read on Quora that make your day?,What's the best answer in Quora?,1,7429,0.6360045671463013,0
Why wasn't Neville Longbottom the Chosen One?,Is Nevile Longbottom the chosen one?,1,7452,0.5931061506271362,0
Why are my all questions marked for improvement?,Why are my logical questions marked as needing clarification?,1,7458,0.6215636730194092,0
Why is there a regulation on the freedom of speech in Quora as it is called a freedom speech forum?,Is there freedom of speech on Quora?,1,7518,0.6821496486663818,0
How can I get free funds for my startup ideas?,How do I get to just tell investors about my startup idea?,1,7552,0.6923125982284546,0
"Is Eye in the Sky a realistic depiction of how drone warfare works, including all the global coordination?",How realistic is the process of drone targeting as showed in the movie: Eye in the sky.?,1,7567,0.6788689494132996,0
What happens to a Quora question noted as being in need of revision?,What happens to a question on Quora if it is marked as needing further improvement?,1,7578,0.684317946434021,0
How can I lose 25 kg?,How should I lose weight?,1,7585,0.5842927694320679,0
How long does meth stay in a persons blood?,"How long does meth stay in your system? If last use was Friday, would it be out by Monday?",1,7649,0.655643880367279,0
Which things you dislike on Quora?,Why I do not like Quora?,1,7655,0.6542808413505554,0
Is there any Nano technology GPS tracking features in new 500 & 2000 rupee notes to be released by Reserve Bank of India?,Are the new 500 rs and 2000 rs Indian currency notes really chip-based?,1,7745,0.5058866739273071,0
Does Google need advertisement?,Why does Google feel the need to advertise its search services on TV?,1,7749,0.642838716506958,0
Why isn't the US dollar weakening?,Why is the US dollar stronger than the other currencies?,1,7758,0.585953950881958,0
"I wanna start preparing for ias exam, how should I proceed?",How do I start preparing for UPSC exam?,1,7790,0.6945131421089172,0
Why should I vote for Hillary Clinton and not Trump?,Would anyone really vote for Hillary Clinton?,1,7806,0.469948410987854,0
What is the best book to master C++ (to be a professional C++ programmer)?,What is the best way to study for c++ programming?,1,7812,0.6884766817092896,0
What do you need to do for a soft opening of a coffee shop?,What's the secret to a successful coffee shop?,1,7842,0.6742261648178101,0
Who will win the US election?,Who will win the election? Donald Trump or Hillary Clinton?,1,7856,0.6805428862571716,0
Why do many Quora users ask questions they could look up online?,"Why do so many people ask soppy questions on Quora, which can easily be Googled?",1,7861,0.625933051109314,0
Why do I always feel sleepy when I start to study biology? What must I do?,Why do I always feel sleepy when I'm doing school stuff?,1,7927,0.6995773911476135,0
What powers does the Indian Prime Minister have?,"In practice, is the president or the prime minister the supreme power in Indian democracy?",1,7935,0.66153883934021,0
Can high levels of anxiety over period of time cause brain damage?,Can high levels of negative/ unpleasant emotions cause brain damage?,1,7971,0.6601130962371826,0
What do you think about the idea of Narendra Modi about 500&1000 notes?,What do you think will be the effect of Modi Government's decision of invalidating the RS 500 and RS 1000 notes?,1,7975,0.6681838035583496,0
What is the rationale behind Apple touch bar on the Macbook Pro?,What do you think about the OLED touch bar on the new MacBook Pro?,1,7983,0.6856949329376221,0
How can I get rid of a bad habbit?,What are good strategies for getting rid of a bad habit?,1,8011,0.5097512602806091,0
"Why do people ask questions on Quora that are just as, if not more than easier to, look up with a search engine?",Why do people on Quora ask silly questions about the facts which can be googled very easily?,1,8028,0.6645265817642212,0
Does Accenture take candidates with its offer letter delivered onboard if they have arrears in the final semester?,Can anyone who got placed in Accenture have history of arrears and cleared them during final semester? Will that be a problem?,1,8041,0.6671130657196045,0
Is it safe to use the deep Web?,What is the main threat for accessing the deep web?,1,8061,0.6909452676773071,0
What are some of the funny jokes on Modi?,What are some trolls on Narendra Modi?,1,8063,0.5977670550346375,0
Which is the best book with which I can prepare for GRE exams..?,Which are the best books or learning resources to prepare for the TOEFL?,1,8108,0.44658163189888,0
How can I slowly lose weight?,I'm 12 and at 60 kg and about 144 cm how do I lose weight?,1,8125,0.6876442432403564,0
Can a narcissist actually fall in love with someone else?,Is a narcissist love real? Or is it an obsession?,1,8131,0.6913909912109375,0
How many cups of coffee a day can a person drink?,How many cups of coffee is a standard amount? I use to take a cup pre-workout once a day and 2-3 cups of coffee after that?,1,8136,0.6546013355255127,0
How do we prepare for UPSC?,How should I prepare for IAS now?,1,8160,0.6024487018585205,0
Does our Milky Way galaxy travel?,Does the Milky Way revolve around anything?,1,8193,0.6916804313659668,0
"If Jesus is God, then who is God?",What and Who is God?,1,8238,0.6762184500694275,0
Are the parents who raise their children so gender neutral that they keep their kid's gender a secret harming them?,Should you raise your children in a gender neutral way until they prefer to express themselves differently?,1,8245,0.6979356408119202,0
Tasha marie walls?,Who is Tasha Wahl?,1,8265,0.6374204754829407,0
How can I find a startup mentor?,How do I ask someone to be my mentor?,1,8267,0.672173023223877,0
What might be the next big and bold step of PM Modi after scraping big denominations?,What will be the next move by PM Modi to improve India?,1,8345,0.5900757312774658,0
Psychotherapy: How do I find an individual psychotherapist?,Psychotherapy: What is the Yelp for therapists?,1,8392,0.5601202249526978,0
What are the craziest facts about Microsoft?,What are some of the mind blowing facts about Google?,1,8431,0.5542125701904297,0
How can I find the right girl to get married?,How can I find the right girl for me?,1,8434,0.6947520971298218,0
Have you ever been to a brothel? How was the experience?,Have you ever been to a whore house?,1,8442,0.6456458568572998,0
Why do some people buy iPhones over Android phones? Are they really better?,Why do people like iPhones so much?,1,8566,0.6238581538200378,0
Why do all my questions need improving on quora?,How do I talk to the moderators who marked my questions as needing improvements in Quora?,1,8592,0.688586950302124,0
What are the most interesting but little known historical events?,What are the most important historical events that shaped the world that aren't as well known as they should be?,1,8620,0.6476420760154724,0
How will the ban of old 500 and 1000 rs notes help in bringing out the black money?,How does the latest decision of abolishing 500 and 1000 rupee notes help the Government curb corruption?,1,8664,0.6642266511917114,0
What is the stock market?,What is sensex all about and how to understand the stock market?,1,8717,0.617073118686676,0
Can you convince me to vote for Donald Trump?,Why do you vote for Trump?,1,8782,0.6578954458236694,0
Why do so many people on Quora ask stupid questions they could find answers to if they spent less than 5 minutes on a search engines?,"Why do so many people ask soppy questions on Quora, which can easily be Googled?",1,8821,0.6050477027893066,0
What do you think about Modi's new policy on the ban of Rs 500 and Rs 1000 notes?,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,1,8825,0.6947605013847351,0
How can you prevent voter fraud if you're against voter ID law?,Why are liberals against preventing voter fraud? Are they trying to prevent a fair Trump presidency?,1,8847,0.49859151244163513,0
